id,age,gender,course,study_hours,class_attendance,internet_access,sleep_hours,sleep_quality,study_method,facility_rating,exam_difficulty,source
848113,24,female,bba,2.09,96.0,yes,9.9,average,coaching,low,hard,df2
848114,23,female,b.tech,2.07,58.0,yes,7.0,average,online videos,medium,moderate,df2
848115,17,other,ba,0.77,84.4,yes,7.0,poor,coaching,high,moderate,df2
848116,18,other,b.sc,4.94,64.0,no,7.0,average,group study,low,moderate,df2
848117,23,male,bba,5.82,78.5,yes,6.1,good,online videos,low,hard,df2
848118,23,male,b.com,1.51,85.8,yes,7.1,poor,coaching,low,moderate,df2
848119,18,female,diploma,5.97,47.5,yes,5.8,poor,mixed,low,easy,df2
848120,20,female,bca,2.09,89.4,yes,6.3,poor,coaching,medium,moderate,df2
848121,18,male,b.sc,6.94,93.3,yes,5.8,good,coaching,low,moderate,df2
848122,20,male,b.tech,1.95,45.4,yes,5.7,poor,self-study,low,moderate,df2
848123,17,female,b.tech,3.38,61.7,yes,9.5,poor,self-study,high,moderate,df2
848124,20,other,bba,2.5,64.6,yes,6.6,poor,mixed,low,easy,df2
848125,23,female,bca,3.74,91.9,yes,8.4,good,group study,high,moderate,df2
848126,21,female,bba,5.67,53.8,no,7.7,good,online videos,high,easy,df2
848127,20,female,b.sc,7.74,77.5,yes,9.9,good,self-study,low,easy,df2
848128,20,male,b.sc,7.5,78.0,yes,7.6,average,self-study,low,moderate,df2
848129,21,other,ba,5.47,99.4,yes,5.5,poor,group study,medium,easy,df2
848130,19,other,b.tech,6.29,75.0,yes,8.2,average,self-study,high,easy,df2
848131,19,female,bca,1.64,84.9,yes,7.7,good,coaching,medium,moderate,df2
848132,19,female,b.tech,0.54,57.8,yes,6.5,good,group study,low,easy,df2
848133,19,male,b.tech,6.81,59.7,yes,6.2,average,self-study,medium,hard,df2
848134,20,female,b.com,7.53,54.8,yes,8.6,good,online videos,high,moderate,df2
848135,20,other,b.sc,5.57,64.0,yes,4.1,good,mixed,high,moderate,df2
848136,22,female,diploma,2.53,62.6,yes,4.2,average,mixed,medium,easy,df2
848137,19,other,b.sc,5.64,63.4,yes,9.2,good,mixed,low,moderate,df2
848138,21,male,b.sc,7.22,71.2,yes,6.1,average,online videos,medium,moderate,df2
848139,23,other,b.com,1.0,53.6,no,5.4,poor,mixed,high,moderate,df2
848140,20,other,bba,6.85,69.1,yes,8.7,poor,online videos,high,easy,df2
848141,23,other,b.tech,6.25,92.7,yes,8.2,good,self-study,medium,hard,df2
848142,17,female,bca,5.79,77.6,yes,4.4,poor,coaching,low,easy,df2
848143,18,other,b.com,3.75,89.3,yes,5.8,average,coaching,low,moderate,df2
848144,24,other,b.tech,5.99,97.7,yes,9.5,average,group study,medium,moderate,df2
848145,19,female,bba,5.85,74.8,yes,6.1,poor,online videos,medium,easy,df2
848146,24,female,b.tech,1.35,77.5,no,4.5,average,mixed,medium,moderate,df2
848147,21,other,diploma,1.24,74.7,yes,9.4,poor,coaching,low,moderate,df2
848148,22,other,diploma,0.84,75.4,yes,7.6,average,coaching,high,easy,df2
848149,22,other,ba,6.6,76.3,yes,9.6,good,online videos,high,moderate,df2
848150,20,female,b.com,6.23,53.2,yes,7.9,good,mixed,low,hard,df2
848151,17,male,b.sc,3.63,63.5,yes,5.3,average,group study,medium,moderate,df2
848152,19,male,bca,1.17,72.8,no,7.5,good,self-study,medium,moderate,df2
848153,19,female,bca,5.31,99.1,yes,4.3,poor,group study,high,easy,df2
848154,20,other,bca,6.48,73.4,yes,9.8,good,online videos,high,hard,df2
848155,19,other,ba,6.23,41.8,yes,4.9,good,mixed,low,hard,df2
848156,19,other,b.tech,5.64,95.2,yes,6.0,good,group study,medium,moderate,df2
848157,21,female,bca,3.2,67.2,yes,9.7,good,coaching,low,moderate,df2
848158,20,female,bba,0.94,42.9,yes,9.1,average,online videos,low,easy,df2
848159,18,other,bca,3.75,93.0,yes,9.8,average,group study,high,moderate,df2
848160,20,male,b.sc,6.28,62.4,yes,6.4,average,mixed,low,moderate,df2
848161,17,female,b.sc,5.07,96.0,yes,9.9,poor,mixed,high,hard,df2
848162,22,other,bca,7.64,44.1,yes,7.7,good,self-study,low,moderate,df2
848163,20,other,b.tech,7.74,66.3,yes,5.6,good,mixed,high,hard,df2
848164,24,other,b.tech,6.1,93.0,yes,9.1,good,group study,high,easy,df2
848165,22,male,b.com,0.31,85.9,no,9.4,average,self-study,high,moderate,df2
848166,20,other,b.com,4.89,68.5,yes,5.3,poor,coaching,medium,hard,df2
848167,21,female,ba,2.75,84.1,yes,9.5,average,coaching,low,easy,df2
848168,18,female,bca,0.39,58.0,no,6.6,good,self-study,high,moderate,df2
848169,23,female,diploma,7.26,74.1,yes,4.9,average,group study,low,moderate,df2
848170,20,female,ba,7.91,83.3,no,4.5,poor,coaching,high,easy,df2
848171,24,other,b.com,6.8,44.3,yes,7.9,poor,coaching,medium,easy,df2
848172,17,male,b.tech,5.5,92.6,yes,4.9,average,coaching,medium,moderate,df2
848173,17,other,bca,0.18,53.3,yes,4.1,poor,self-study,medium,moderate,df2
848174,21,male,b.sc,1.77,94.6,yes,9.5,good,mixed,low,moderate,df2
848175,19,male,ba,1.19,77.7,yes,8.1,poor,self-study,medium,easy,df2
848176,17,female,b.tech,1.35,52.6,yes,5.5,good,self-study,low,moderate,df2
848177,20,other,b.tech,1.45,50.9,no,7.9,average,self-study,high,moderate,df2
848178,19,other,b.com,7.91,62.3,yes,5.9,good,mixed,low,easy,df2
848179,19,other,b.tech,7.52,72.9,yes,8.9,average,mixed,low,easy,df2
848180,23,other,b.tech,7.72,65.4,yes,9.1,average,group study,high,moderate,df2
848181,24,other,bba,5.77,47.7,yes,9.0,average,coaching,medium,moderate,df2
848182,23,male,bca,6.74,62.7,yes,9.2,poor,coaching,high,easy,df2
848183,23,female,b.sc,2.77,95.1,yes,4.7,poor,coaching,high,easy,df2
848184,24,other,b.com,4.24,86.8,yes,5.4,average,online videos,high,moderate,df2
848185,21,female,b.com,1.87,82.0,yes,6.0,average,coaching,medium,moderate,df2
848186,17,female,b.tech,2.44,84.4,yes,7.4,average,group study,low,moderate,df2
848187,19,male,b.tech,0.66,77.2,yes,6.5,good,coaching,high,easy,df2
848188,17,male,bca,7.05,73.6,yes,7.0,poor,online videos,medium,easy,df2
848189,17,other,diploma,2.83,55.0,yes,8.9,good,coaching,medium,moderate,df2
848190,20,other,bca,2.07,85.7,yes,7.4,average,group study,high,moderate,df2
848191,21,female,bca,0.76,45.9,yes,8.8,good,self-study,high,moderate,df2
848192,19,female,bba,1.56,69.7,yes,9.9,poor,self-study,medium,easy,df2
848193,19,other,b.com,5.67,44.1,yes,5.8,average,coaching,high,moderate,df2
848194,17,other,bca,2.44,80.9,yes,9.9,average,self-study,low,moderate,df2
848195,19,other,b.tech,2.16,46.4,yes,4.7,average,group study,high,moderate,df2
848196,21,female,bca,1.69,49.9,yes,8.3,poor,online videos,medium,hard,df2
848197,17,other,b.com,7.91,57.5,no,5.6,good,self-study,high,moderate,df2
848198,17,male,b.com,4.17,44.1,yes,9.9,poor,coaching,medium,moderate,df2
848199,23,male,b.com,6.11,93.4,yes,7.9,good,coaching,high,easy,df2
848200,24,female,b.sc,0.08,79.3,yes,8.4,poor,self-study,high,moderate,df2
848201,20,male,b.com,2.67,43.1,yes,8.0,average,group study,medium,moderate,df2
848202,20,male,b.tech,6.55,87.5,yes,9.3,poor,self-study,high,moderate,df2
848203,21,male,b.sc,2.68,62.7,no,9.5,poor,coaching,medium,moderate,df2
848204,19,female,bba,5.67,53.9,yes,8.4,good,coaching,low,easy,df2
848205,23,female,b.com,1.09,43.3,yes,9.8,poor,mixed,high,moderate,df2
848206,23,other,b.com,2.83,57.4,yes,6.2,poor,self-study,medium,moderate,df2
848207,21,other,bca,0.24,91.5,yes,9.8,good,group study,medium,easy,df2
848208,21,female,ba,6.63,70.9,yes,7.4,poor,group study,high,moderate,df2
848209,20,female,b.tech,4.26,41.1,yes,4.9,poor,online videos,high,hard,df2
848210,24,female,bba,3.83,69.1,no,7.6,average,group study,medium,easy,df2
848211,20,male,bba,6.4,81.4,yes,8.6,average,online videos,low,moderate,df2
848212,24,female,diploma,5.85,64.5,no,7.1,good,group study,low,moderate,df2
848213,22,female,diploma,3.03,43.7,yes,5.4,good,self-study,medium,moderate,df2
848214,18,other,b.sc,0.08,54.0,yes,4.6,poor,self-study,low,moderate,df2
848215,20,other,b.tech,1.94,48.8,yes,5.2,average,self-study,medium,moderate,df2
848216,18,other,b.tech,3.42,53.6,yes,9.0,average,self-study,medium,moderate,df2
848217,22,other,b.tech,6.4,86.2,yes,4.6,good,group study,low,easy,df2
848218,24,male,b.sc,7.86,65.5,yes,8.2,poor,mixed,medium,moderate,df2
848219,18,male,b.tech,6.1,93.8,yes,5.4,poor,mixed,low,moderate,df2
848220,24,female,b.sc,4.66,81.5,yes,4.2,poor,group study,high,moderate,df2
848221,21,female,bca,5.55,71.0,yes,4.7,poor,self-study,medium,easy,df2
848222,17,other,b.com,1.59,59.8,yes,5.7,good,online videos,high,easy,df2
848223,22,male,ba,5.37,44.4,yes,4.1,good,online videos,low,moderate,df2
848224,22,male,b.sc,3.3,71.1,yes,7.5,average,self-study,low,moderate,df2
848225,19,male,b.sc,6.88,81.1,yes,7.1,good,coaching,medium,easy,df2
848226,18,male,b.sc,6.46,42.9,no,9.4,average,coaching,low,easy,df2
848227,17,female,bca,5.6,81.5,no,9.7,good,online videos,high,moderate,df2
848228,19,female,ba,2.44,89.9,yes,7.8,average,mixed,low,easy,df2
848229,21,other,b.sc,7.25,86.7,yes,8.7,poor,mixed,high,moderate,df2
848230,18,female,b.sc,7.0,81.7,yes,8.6,poor,online videos,high,moderate,df2
848231,19,other,diploma,3.04,69.5,no,9.1,good,group study,medium,moderate,df2
848232,23,male,b.tech,5.46,74.1,yes,5.3,good,group study,medium,moderate,df2
848233,21,male,diploma,5.52,97.5,yes,8.3,good,online videos,low,hard,df2
848234,19,other,b.tech,7.47,83.0,yes,6.8,poor,online videos,low,moderate,df2
848235,17,male,b.com,2.78,78.5,yes,6.9,good,online videos,low,hard,df2
848236,21,female,b.sc,0.21,54.5,yes,5.1,poor,self-study,medium,hard,df2
848237,17,female,diploma,5.98,71.6,yes,9.0,average,self-study,medium,moderate,df2
848238,22,female,diploma,4.77,92.8,yes,7.5,good,mixed,medium,easy,df2
848239,21,male,b.sc,1.64,50.8,yes,7.8,good,mixed,low,moderate,df2
848240,18,other,b.sc,7.91,64.0,yes,6.2,good,online videos,low,moderate,df2
848241,18,female,b.sc,2.83,50.0,yes,6.2,good,online videos,medium,moderate,df2
848242,19,female,b.com,6.41,84.3,yes,6.6,good,coaching,low,hard,df2
848243,21,male,bca,5.2,93.9,yes,9.9,poor,mixed,high,easy,df2
848244,21,other,b.com,5.81,49.0,yes,5.5,average,coaching,high,easy,df2
848245,18,female,b.com,6.91,83.2,yes,6.7,poor,self-study,medium,easy,df2
848246,23,female,bca,5.82,63.9,yes,7.0,average,self-study,low,moderate,df2
848247,19,other,b.sc,5.07,76.4,yes,8.0,average,group study,low,moderate,df2
848248,20,male,bca,3.44,60.7,yes,7.5,average,online videos,low,moderate,df2
848249,19,male,b.sc,1.02,41.0,yes,5.5,poor,self-study,medium,moderate,df2
848250,19,other,b.sc,3.94,87.8,yes,4.8,good,mixed,medium,easy,df2
848251,24,female,b.sc,7.47,50.9,yes,8.3,good,self-study,high,moderate,df2
848252,17,male,b.sc,4.67,77.2,yes,8.4,good,online videos,high,moderate,df2
848253,22,other,b.sc,4.24,76.4,yes,5.8,average,group study,low,easy,df2
848254,23,male,b.com,0.08,80.7,yes,8.4,good,self-study,medium,hard,df2
848255,24,female,b.com,4.66,78.0,yes,4.4,good,coaching,medium,easy,df2
848256,17,male,b.com,5.87,69.9,yes,7.4,average,group study,medium,hard,df2
848257,17,female,bca,0.64,70.7,no,7.3,good,coaching,low,moderate,df2
848258,21,female,b.sc,1.29,98.7,yes,8.4,good,coaching,low,easy,df2
848259,20,male,b.tech,7.43,58.1,yes,7.4,average,self-study,high,easy,df2
848260,21,male,b.com,3.44,97.7,yes,8.5,average,online videos,medium,moderate,df2
848261,18,other,b.sc,5.68,71.4,yes,9.0,good,coaching,medium,easy,df2
848262,21,male,b.sc,7.48,46.6,yes,8.8,average,group study,low,easy,df2
848263,18,other,b.sc,6.04,66.2,yes,5.6,average,online videos,medium,hard,df2
848264,20,other,b.com,2.57,78.9,yes,5.8,poor,group study,medium,moderate,df2
848265,18,female,ba,4.05,78.4,yes,8.8,average,online videos,low,moderate,df2
848266,21,female,b.tech,2.05,67.9,yes,8.5,poor,group study,low,easy,df2
848267,20,male,b.tech,5.69,64.2,yes,4.2,good,coaching,high,hard,df2
848268,24,male,bca,6.81,88.1,yes,7.8,good,group study,low,hard,df2
848269,20,other,b.com,0.44,95.8,yes,9.8,good,mixed,low,easy,df2
848270,23,other,b.tech,2.89,79.6,yes,6.0,poor,mixed,high,moderate,df2
848271,21,other,b.com,6.24,69.2,yes,7.5,average,self-study,high,easy,df2
848272,18,female,b.com,2.36,73.2,no,7.5,good,online videos,medium,moderate,df2
848273,21,male,bba,3.09,77.1,yes,5.2,good,coaching,low,moderate,df2
848274,17,female,b.tech,7.91,46.8,yes,5.2,good,online videos,medium,moderate,df2
848275,23,male,b.sc,7.39,58.5,yes,9.4,average,self-study,low,easy,df2
848276,17,other,bba,1.21,61.8,yes,5.8,poor,group study,low,moderate,df2
848277,18,male,b.com,5.63,93.4,yes,7.0,poor,coaching,high,easy,df2
848278,20,other,b.sc,7.91,71.1,yes,9.3,poor,coaching,high,moderate,df2
848279,21,other,b.tech,2.38,81.1,yes,8.5,good,mixed,high,moderate,df2
848280,17,male,ba,3.01,98.6,yes,5.7,good,group study,high,moderate,df2
848281,18,female,b.com,7.57,48.8,yes,4.6,good,coaching,low,hard,df2
848282,17,male,b.com,4.69,49.9,yes,5.8,poor,group study,high,easy,df2
848283,22,other,b.com,6.97,66.3,no,7.6,good,mixed,medium,moderate,df2
848284,19,male,bba,3.35,55.4,yes,5.7,average,self-study,medium,moderate,df2
848285,18,female,b.tech,1.56,67.3,yes,6.8,average,mixed,medium,hard,df2
848286,18,male,bba,1.27,49.4,yes,9.3,average,group study,high,easy,df2
848287,24,female,bca,6.42,99.4,yes,9.0,good,self-study,medium,moderate,df2
848288,20,male,b.tech,5.31,94.2,yes,6.2,good,online videos,high,moderate,df2
848289,24,male,b.tech,7.48,49.1,yes,8.7,poor,mixed,medium,easy,df2
848290,21,female,b.sc,3.54,43.5,yes,7.8,poor,mixed,medium,moderate,df2
848291,23,female,ba,6.5,68.7,yes,8.7,average,online videos,medium,moderate,df2
848292,18,male,b.sc,5.85,58.6,no,9.1,poor,coaching,medium,moderate,df2
848293,23,other,b.tech,0.13,67.8,yes,4.3,poor,self-study,high,hard,df2
848294,22,other,b.sc,2.05,76.3,no,7.8,poor,self-study,low,easy,df2
848295,22,female,bba,2.85,91.4,yes,5.2,good,self-study,medium,moderate,df2
848296,21,female,b.com,1.23,88.7,yes,4.7,poor,self-study,medium,easy,df2
848297,19,male,bca,0.48,64.6,no,6.2,poor,coaching,low,easy,df2
848298,17,other,b.sc,7.85,90.1,yes,4.3,good,online videos,high,moderate,df2
848299,23,female,bca,7.4,74.9,yes,7.5,good,self-study,low,moderate,df2
848300,21,other,b.tech,1.67,66.5,yes,6.2,average,self-study,high,hard,df2
848301,18,other,bca,5.06,75.1,yes,4.1,poor,online videos,high,easy,df2
848302,17,female,bba,2.8,64.4,yes,7.5,average,online videos,high,moderate,df2
848303,20,other,bca,3.4,54.7,yes,6.3,poor,coaching,high,easy,df2
848304,17,male,b.tech,3.64,68.5,yes,9.6,average,self-study,medium,moderate,df2
848305,18,male,bca,4.67,89.7,yes,8.3,good,coaching,medium,moderate,df2
848306,19,male,ba,3.31,65.5,yes,9.8,poor,self-study,low,moderate,df2
848307,21,male,diploma,7.63,45.1,no,8.3,poor,online videos,high,moderate,df2
848308,17,female,b.com,7.03,51.0,yes,7.2,poor,mixed,low,hard,df2
848309,17,male,b.tech,1.55,80.1,yes,4.4,good,coaching,low,easy,df2
848310,23,other,diploma,2.98,79.5,yes,8.8,average,self-study,low,hard,df2
848311,24,female,b.tech,6.88,65.0,yes,8.7,average,online videos,high,easy,df2
848312,23,male,bba,0.76,40.6,yes,6.6,good,self-study,high,moderate,df2
848313,24,male,bca,0.17,91.2,yes,7.1,good,coaching,high,moderate,df2
848314,17,other,ba,1.69,52.8,yes,4.1,average,self-study,medium,easy,df2
848315,22,female,b.tech,1.69,44.7,yes,9.2,average,self-study,low,moderate,df2
848316,18,female,b.tech,1.75,42.1,yes,6.5,average,coaching,medium,moderate,df2
848317,19,other,bca,0.08,75.3,yes,4.9,good,coaching,medium,easy,df2
848318,22,female,b.sc,3.18,97.7,yes,4.7,good,online videos,medium,moderate,df2
848319,19,female,b.sc,7.36,49.8,yes,9.6,average,group study,low,moderate,df2
848320,22,female,bba,5.31,99.0,yes,5.0,average,coaching,medium,moderate,df2
848321,24,female,b.tech,4.24,44.2,yes,9.0,average,self-study,low,easy,df2
848322,22,female,b.sc,3.19,66.7,yes,8.3,poor,online videos,low,hard,df2
848323,19,other,b.sc,2.73,95.0,yes,7.8,average,group study,medium,moderate,df2
848324,18,other,ba,7.04,64.0,yes,4.8,good,self-study,high,moderate,df2
848325,22,male,b.sc,2.11,43.9,yes,4.6,poor,coaching,low,moderate,df2
848326,22,other,bca,3.37,70.1,no,9.6,average,mixed,low,moderate,df2
848327,20,male,b.sc,5.9,88.7,yes,4.5,good,mixed,high,moderate,df2
848328,17,female,b.tech,6.75,80.0,yes,5.9,average,online videos,medium,easy,df2
848329,21,other,b.tech,5.39,82.3,yes,6.4,good,online videos,medium,easy,df2
848330,20,other,diploma,1.68,61.2,yes,5.9,poor,coaching,high,hard,df2
848331,19,female,b.tech,2.05,68.1,yes,7.4,poor,group study,medium,moderate,df2
848332,20,other,ba,2.22,77.0,yes,9.5,good,self-study,low,easy,df2
848333,19,female,bca,6.8,97.6,yes,4.8,good,coaching,medium,moderate,df2
848334,24,other,bca,2.86,84.0,yes,5.4,poor,online videos,medium,easy,df2
848335,21,male,b.com,2.12,66.6,no,4.5,poor,group study,high,moderate,df2
848336,23,female,b.tech,0.09,63.1,yes,8.0,average,self-study,low,hard,df2
848337,19,male,b.com,1.19,83.5,yes,7.0,average,mixed,high,moderate,df2
848338,21,female,bca,6.64,62.9,yes,5.7,poor,coaching,medium,moderate,df2
848339,19,other,diploma,1.42,73.7,no,9.0,poor,self-study,high,hard,df2
848340,22,male,b.tech,3.32,67.6,yes,9.0,average,self-study,medium,hard,df2
848341,23,male,b.tech,6.42,81.4,yes,4.2,poor,self-study,high,easy,df2
848342,21,male,b.tech,4.43,70.6,yes,8.3,poor,group study,high,easy,df2
848343,21,male,b.sc,0.24,74.9,yes,7.7,good,coaching,low,easy,df2
848344,17,other,b.tech,4.66,78.6,yes,6.6,good,mixed,low,moderate,df2
848345,18,female,b.tech,2.38,88.1,yes,4.1,average,group study,high,moderate,df2
848346,23,female,bca,0.98,46.7,yes,4.3,good,online videos,low,moderate,df2
848347,19,other,b.tech,0.32,97.4,yes,4.8,average,coaching,medium,moderate,df2
848348,23,male,b.sc,4.71,93.2,yes,8.3,poor,mixed,medium,hard,df2
848349,18,female,ba,0.09,53.4,yes,6.5,average,mixed,high,easy,df2
848350,22,other,bba,2.81,51.7,yes,5.0,average,self-study,medium,moderate,df2
848351,20,male,b.com,7.7,64.1,yes,7.7,good,mixed,low,moderate,df2
848352,23,female,b.sc,2.69,41.7,yes,7.9,average,online videos,low,moderate,df2
848353,20,male,bca,7.37,98.1,yes,4.4,poor,coaching,medium,easy,df2
848354,19,female,b.sc,2.74,80.7,yes,5.1,poor,coaching,medium,moderate,df2
848355,21,female,b.com,4.19,67.0,yes,6.9,poor,mixed,high,moderate,df2
848356,24,female,b.com,7.91,50.0,yes,7.1,good,coaching,low,moderate,df2
848357,24,female,ba,3.67,62.8,yes,7.8,poor,online videos,medium,moderate,df2
848358,20,other,bca,1.42,70.9,yes,9.7,poor,coaching,medium,easy,df2
848359,20,female,bca,4.46,65.4,yes,5.8,average,group study,low,easy,df2
848360,24,female,b.tech,5.54,84.0,yes,6.6,average,self-study,medium,easy,df2
848361,20,female,b.com,5.6,83.4,yes,6.1,poor,coaching,medium,moderate,df2
848362,24,male,b.com,5.83,68.4,yes,7.9,good,group study,medium,easy,df2
848363,24,female,b.com,2.83,49.2,yes,8.4,good,online videos,low,hard,df2
848364,23,other,bba,7.12,87.9,yes,4.9,good,mixed,high,moderate,df2
848365,18,female,diploma,2.45,55.3,yes,9.1,good,coaching,high,easy,df2
848366,17,female,bba,7.0,69.4,yes,8.6,good,coaching,high,moderate,df2
848367,19,male,diploma,3.36,49.6,yes,5.0,average,online videos,high,moderate,df2
848368,22,male,b.com,2.04,84.3,yes,8.3,poor,coaching,medium,hard,df2
848369,20,other,b.com,3.19,71.4,yes,4.1,poor,group study,high,easy,df2
848370,24,female,b.com,5.12,82.2,yes,9.1,good,mixed,high,moderate,df2
848371,20,female,bca,7.4,97.0,yes,9.1,average,coaching,high,moderate,df2
848372,19,female,bba,2.26,70.1,yes,7.9,average,online videos,high,easy,df2
848373,24,other,b.tech,2.62,92.2,yes,8.5,poor,online videos,low,moderate,df2
848374,19,female,diploma,6.04,47.8,yes,6.8,average,online videos,low,easy,df2
848375,18,female,diploma,7.42,99.2,no,8.1,poor,mixed,high,easy,df2
848376,23,other,b.com,3.03,87.0,yes,6.2,poor,coaching,high,moderate,df2
848377,17,male,bba,6.77,59.6,yes,7.2,average,mixed,low,moderate,df2
848378,17,female,b.tech,4.05,78.7,yes,9.3,poor,group study,medium,easy,df2
848379,23,male,b.tech,1.31,61.7,yes,4.5,poor,online videos,medium,moderate,df2
848380,19,other,b.com,1.32,51.6,yes,4.8,good,online videos,medium,moderate,df2
848381,17,other,b.tech,6.47,85.9,yes,5.0,good,self-study,high,moderate,df2
848382,21,other,b.tech,3.02,89.4,yes,4.9,good,group study,low,hard,df2
848383,20,other,bba,7.91,99.4,yes,9.4,poor,self-study,medium,moderate,df2
848384,22,male,b.tech,7.54,50.2,yes,9.5,good,group study,low,moderate,df2
848385,17,other,b.tech,4.11,79.5,yes,6.9,poor,group study,high,moderate,df2
848386,17,other,b.sc,7.86,71.4,yes,4.3,poor,group study,low,moderate,df2
848387,20,male,bba,6.28,85.6,yes,8.8,good,mixed,high,easy,df2
848388,20,male,b.tech,2.97,98.9,yes,5.1,poor,group study,low,moderate,df2
848389,17,female,b.tech,7.24,61.3,yes,4.3,good,group study,low,easy,df2
848390,20,other,b.sc,2.34,95.5,yes,6.7,poor,group study,high,easy,df2
848391,20,female,b.com,5.0,70.9,yes,8.7,poor,mixed,high,moderate,df2
848392,20,female,b.com,4.63,88.4,yes,7.1,average,coaching,low,moderate,df2
848393,21,female,b.sc,0.9,59.3,yes,8.5,average,self-study,high,easy,df2
848394,23,female,b.tech,0.08,55.3,yes,5.6,good,self-study,low,easy,df2
848395,24,male,ba,7.91,80.6,yes,7.0,poor,mixed,medium,easy,df2
848396,19,female,bca,4.08,44.5,yes,5.9,poor,mixed,high,moderate,df2
848397,17,female,b.com,6.52,52.5,no,9.9,good,coaching,high,moderate,df2
